id,question,original_answer,audit_status,support_method,support_pos,match_detail,revised_answer,revised_note,support_excerpt
295,"Bağlam: Diyarbekir'deki Kolordu Kumandanı'na, Edirne'deki Kolordu Kumandanı Cafer Tayyar Bey'e, Bursa'da Yusuf İzzet Paşa'ya, Balıkesir'de Kâzım Paşa'ya, Bursa'da Bekir Sami Bey'e de ""kendilerini mesafenin uzaklığı ve özel vaziy… - Bu bağlamda sayılan 1. madde nedir?",Meclisi Mebusan'ın toplanma mahalli,exact_quote_or_near,answer_substring,435542,,,,"ek ve merkezi hükümetin delegesi olan Bahriye Nazırı'na imza ettirmek mühimdi. 21 Teşrinievvel [Ekim] 1919 tarihli protokol muhteviyatı, denilebilir ki, hemen tamamıyla Salih Paşa'nın teklifleri olup, kabulünde beis görülmeyen birtakım maddelerden ibarettir (Vesika: 159). 22"
296,"Bağlam: Diyarbekir'deki Kolordu Kumandanı'na, Edirne'deki Kolordu Kumandanı Cafer Tayyar Bey'e, Bursa'da Yusuf İzzet Paşa'ya, Balıkesir'de Kâzım Paşa'ya, Bursa'da Bekir Sami Bey'e de ""kendilerini mesafenin uzaklığı ve özel vaziy… - Bu bağlamda sayılan 2. madde nedir?",Toplantıdan sonra Heyeti Temsiliye ve milli teşkilatın alacağı şekil ve faaliyet tarzı,exact_quote_or_near,answer_substring,472323,,,,"ir vakitte, belki bugünlerde istifa teklif edecektir. Bu meselede, evvelce faaliyetinden bahsolunan blok ve gizli cemiyet vardır."" Bu malumat üzerine, Cemal Paşa'ya 2 Teşrinisani [Kasım] 1919'da, Sadrazam'ın hiçbir sebep ve bahane ile mevkiini terk etmemesi kati lüzumunun bildirilmesi ve bu takdirde bütün memleketin İstanbul"
297,"Bağlam: Diyarbekir'deki Kolordu Kumandanı'na, Edirne'deki Kolordu Kumandanı Cafer Tayyar Bey'e, Bursa'da Yusuf İzzet Paşa'ya, Balıkesir'de Kâzım Paşa'ya, Bursa'da Bekir Sami Bey'e de ""kendilerini mesafenin uzaklığı ve özel vaziy… - Bu bağlamda sayılan 3. madde nedir?",Paris Sulh Konferansı'nın hakkımızda olumlu veya olumsuz bir karar vermesi haline karşı hareket tarzı,exact_quote_or_near,answer_substring,472412,,,,"bahsolunan blok ve gizli cemiyet vardır."" Bu malumat üzerine, Cemal Paşa'ya 2 Teşrinisani [Kasım] 1919'da, Sadrazam'ın hiçbir sebep ve bahane ile mevkiini terk etmemesi kati lüzumunun bildirilmesi ve bu takdirde bütün memleketin İstanbul ile kati surette alakasını keseceği bildirildi (Vesika: 176). Rumeli ve Anadolu'da bulunan bütün kumand"
298,"Bağlam: Dört aykırı görüş ve aldığımız karar Efendiler, bu tarihe kadar Cemiyet heyeti merkeziyelerimizden, vaki olan sorularımıza gelen cevaplar dört görüşe ayrılıyordu. - Bu bağlamda sayılan 1. madde nedir?","Birinci görüşe göre, Meclisi Mebusan'ın hariçte toplanması uygun görülüyordu",exact_quote_or_near,answer_substring,472676,,,," keseceği bildirildi (Vesika: 176). Rumeli ve Anadolu'da bulunan bütün kumandanlara da, vaziyetten ve Cemal Paşa'ya yazılan telgraftan malumat verildi ve vaziyetten temasta bulunulan Müdafaai Hukuk heyeti merkeziyelerini haberdar etmek lüzumu da bildirildi (Vesika: 177). Efendiler, Salih Paşa'nın İstanbul'a dönmes"
299,"Bağlam: Dört aykırı görüş ve aldığımız karar Efendiler, bu tarihe kadar Cemiyet heyeti merkeziyelerimizden, vaki olan sorularımıza gelen cevaplar dört görüşe ayrılıyordu. - Bu bağlamda sayılan 2. madde nedir?","İkinci görüşe göre -ki, bu görüşü ileri sürenlerin başında Erzurum, Trabzon, Balıkesir ve bütün Karesi, Saruhan heyetleri bulunuyordu- İstanbul'da... İstanbul'daki rical ve zevatın hemen hepsinin bu fikirde olduğunu biliyoruz. Padişahın arzusu, hükümetin ısrarı da bu idi",exact_quote_or_near,answer_substring,472754,,,,"nlara da, vaziyetten ve Cemal Paşa'ya yazılan telgraftan malumat verildi ve vaziyetten temasta bulunulan Müdafaai Hukuk heyeti merkeziyelerini haberdar etmek lüzumu da bildirildi (Vesika: 177). Efendiler, Salih Paşa'nın İstanbul'a dönmesi üzerine, 21 Teşrinievvel (21 Ekim] tarihli protokolde belirtilmiş olan ve mühim olduğunu maruzatım sırasında işaret eylediğim nokta üzerinde, yani Meclisi Mebusan'ın toplanma mahalli hakkında hükümetle aramızda münakaşa başladı. Hükümetin Cemal Paşa vasıtasıyla ya"
300,"Bağlam: Dört aykırı görüş ve aldığımız karar Efendiler, bu tarihe kadar Cemiyet heyeti merkeziyelerimizden, vaki olan sorularımıza gelen cevaplar dört görüşe ayrılıyordu. - Bu bağlamda sayılan 3. madde nedir?","Üçüncü görüş -ki, Trakya-Paşaeli'nin fikri idi-: İstanbul civarında",exact_quote_or_near,answer_substring,473020,,,,"1 Ekim] tarihli protokolde belirtilmiş olan ve mühim olduğunu maruzatım sırasında işaret eylediğim nokta üzerinde, yani Meclisi Mebusan'ın toplanma mahalli hakkında hükümetle aramızda münakaşa başladı. Hükümetin Cemal Paşa vasıtasıyla yazdıkları, bizim ileri sürdüğümüz fikirler, bir defa daha incelenmey"
301,"Bağlam: Dört aykırı görüş ve aldığımız karar Efendiler, bu tarihe kadar Cemiyet heyeti merkeziyelerimizden, vaki olan sorularımıza gelen cevaplar dört görüşe ayrılıyordu. - Bu bağlamda sayılan 4. madde nedir?","Bir kısım heyeti merkeziyeler de, Salih Paşa'nın şahsi kanaatine dayanarak hükümetin uygun bulması halinde hariçte toplanmakta bir sakınca görmüyorlardı",exact_quote_or_near,answer_substring,473087,,,,"atım sırasında işaret eylediğim nokta üzerinde, yani Meclisi Mebusan'ın toplanma mahalli hakkında hükümetle aramızda münakaşa başladı. Hükümetin Cemal Paşa vasıtasıyla yazdıkları, bizim ileri sürdüğümüz fikirler, bir defa daha incelenmeye değer inancındayım. Bu haberleşmelerimizin esasını Büyük Millet Meclisi'nin ilk toplantısına ait zabıtnamede görebileceğiniz için burada ondan tekrar ba"
302,Bağlam: Harbiye Nazırı Cemal Paşa Hazretleri'ne C. 2.11.1919 tarih 501 numaralı şifre: - Bu bağlamda sayılan 1. madde nedir?,"Hükümetle milli teşkilat arasında samimi bir uzlaşma, hakiki bir birlik esası kabul eyledik. Zatı devletleri vasıtasıyla pek mühim bir istirhamımız var idi. O da, maksadı meşru milli teşkilatın dağılmasını önlemek için bütün üst seviyedeki memurların bu bakımdan seçilmesi, muhalif olanların değiştirilmesi idi. Bunlara ait mükerrer istirhamlarımıza cevap alamadık. Trabzon, Diyarbekir valileri, Antalya Mutasamıfı hakkında ne yapıldığını henüz bilmiyoruz. Bilakis, mahalli vaziyeti incelemeksizin, Dahiliye Nezareti, Konya'ya gayet zayıf, âciz, Muhipler Cemiyeti üyelerinden Suphi Bey'i vali olarak gönderdi. Dahiliye Nazırı'nın bu meselelerde bizimle hiçbir temas ve münasebet kabul etmediği, adeta milli teşkilata muhalefetkâr hareket eylediği zehabı hasıl oluyor. Bu fikrimizde yanılıyorsak düzeltilmemizi ve aydınlatılmamızı rica ederiz. Ankara Valisi Ziya Paşa'nın arzusu ile izin aldığını arz etmiştim. Tabii yine kendisi resmen Ankara valisi sayılmaktadır. Fakat arz ettiğim noktadaki şüphe ve zan ortadan kaldırılıncaya kadar, adı geçen valinin izinden istifadeye devam eylemesi en hayırlı şekil olarak kabul olunmalıdır. Polis Müdüriyetinin halen Nurettin Bey gibi bir zat elinde bulunmakta olması, zatı devletinizin de bu pek mühim noktaya karşı lakayt davranmakta olduğunuza dair bir fikir vermektedir. Halbuki, bu müsamahanın neticesi hem hükümete, hem de milli teşkilata zararlı olacaktır. Heyeti Temsiliye'mizin milli teşkilat ve birliği ihlal edecek en ufak bir hale karşı müsamahakâr davranamayacağını elbette mazur görürsünüz",exact_quote_or_near,answer_substring,486572,,,,"brahim Süreyya, Bekir Sami, Ömer Mümtaz, Vâsıf, 12. Kolordu Erkânıharbiye Reisi Şemsettin Mebuslara verilen talimat Efendiler, bu kararlar icabınca mebusları aydınlatmak için verdiğimiz malumat ve talimatı aynen arz edeceğim. Seçilen mebuslara bildirilen malumat ve talimat şudur: Madde 1. İstanbul'un İtilaf devletleri ve bilhassa İngiliz kara kuvvetlerinin işgali altında ve deniz kuvvetlerinin kuşatması altında olduğu ve emniyet kuvvetlerinin yabancılar elinde ve karma bir surette bulunduğu malumdur. Bundan başka, Rumların kendilerinden İstanbul mebusu namıyla kırk kişi seçtikleri ve Atina'dan gelmiş Yunan reisleri ve kumandanlarının idaresi altında olmak üzere, gizli polis ve ihtilal kuvveti teşkilatı yaparak, devletimize zamanı geldiğinde asi bir vaziyet alacakları tahakkuk etmiştir. Hükümetin İstanbul'da ne yazık ki eli kolu bağlı olduğunu itiraf eylemek mecburiyeti vardır. Bu sebeplerden dolayı, Milli Meclis'in toplanma mahallini münakaşa etmek gibi bir mesele ortaya çıkmış bulunuyor. Milli Meclis İstanbul'da toplandığı takdirde, mebusların yapacakları vatani vazife nazarı dikkate alınırsa, tehlikeye maruz kalmalarından cidden korkulur. Hakikaten, İtilaf devletlerinin Mütareke hükümlerini bozarak ve barışın kararlaştırılmasını beklemeye lüzum görmeksizin, vatanımızın mühim kısımlarını işgal ve Hıristiyan unsurlara haklarımıza tecavüz fırsatını bahş eylemek suretiyle vuku bulan haksız muamelelerini eleştirerek ve reddederek toprak bütünlüğümüzü ve bağımsızlığımızın dokunulmazlığını azimkârane bir surette talep ve müdafaa edecek olan Meclis'in dağıtılması ve üyelerinin tutuklanması veya sürgün edilmesi uzak bir ihtimal değildir. Kars'ta toplanan İslam Şürayı Millisi'ne İngilizlerin yaptıkları gibi. Seçimlere iştirak eyleme"
303,Bağlam: Harbiye Nazırı Cemal Paşa Hazretleri'ne C. 2.11.1919 tarih 501 numaralı şifre: - Bu bağlamda sayılan 2. madde nedir?,"Bozkırhadisesi hakkında, Heyeti Temsiliye tarafından matbuata bir beyanname verilmemiştir. Bunda bir yanlışlık olacaktır. Muhtemeldir ki, bu bildirimler, İradei Milliye gazetesinin istihbaratı olacaktır. Heyeti Temsiliye'nin bir gazeteyi sansüre salahiyeti olmadığı yüksek malumlarıdır. Bununla beraber, nazarı dikkati çekilmek üzere, bu ajans muhteviyatında hükümetle aramızdaki uzlaşmaya aykırı görülen noktaların izah buyurulmasını istirham eyleriz",exact_quote_or_near,answer_substring,488089,,,,"ane bir surette talep ve müdafaa edecek olan Meclis'in dağıtılması ve üyelerinin tutuklanması veya sürgün edilmesi uzak bir ihtimal değildir. Kars'ta toplanan İslam Şürayı Millisi'ne İngilizlerin yaptıkları gibi. Seçimlere iştirak eylememiş olan Hıristiyan unsurların ve onların yolundan giden İngiliz Muhipler ve Nigehban Cemiyetlerinin, bu hususta düşmanların emellerini destekleyerek her türlü fenalığa kalkışabilecekleri de hatıra gelmektedir. Dolayısıyla Milli Meclis'in İstanbul'da toplanması, Meclis'ten beklenen ciddi ve tarihi vazifenin yerine getirilmesini neticesiz bırakacağı ve Milli Meclis, devlet ve milletin bağımsızlık timsali olduğundan, ona vurulacak darbe ile bağ"
304,Bağlam: Harbiye Nazırı Cemal Paşa Hazretleri'ne C. 4/5.11.1919 - Bu bağlamda sayılan 1. madde nedir?,"Gayrimüslim unsurlar ile, bu vatan ve bu millet için gayrimüslim unsurlardan daha zararlı olan bazı siyasi fırkaların seçimlere iştirak etmemelerini, onların kasıtlı olarak yaydıkları sebeplere dayandırmak elbette doğru olamaz. Hıristiyan unsurların daha milli teşkilatın ismi yokken, seçimlere iştirak etmeyeceklerini ilan eyledikleri malum değil midir? Yaygara koparan siyasi fırkalara gelince, bunlar yalan söylüyorlar. Çünkü, her tarafta seçimlere iştirak etmişlerdir. Ancak beşer onar kişiden ibaret olan bu fırkaların millet nezdinde bir mevkileri olmadığından ve millet bu defa İstanbul'daki politikacılardan değil, kendi sinesindeki öz vatandaşlardan mebuslarını seçmekte olduğundan, kendilerinin muvaffak olamayacaklarını anlayarak telaş ediyorlar. Buna karşı bizim elimizden ne gelebilir? Bu noktadaki hakikatte kabinenin tereddütlü bulunuşu şaşılacak şeydir. Bahsolunan baskı nerede, kimin tarafından ve nasıl vaki olmuştur? Lütfen izah buyurulmalıdır ki, Heyeti Temsiliye vazifesini yapabilsin. Boş iddialaraehemmiyet atfederek telaşa düşmek caiz değildir",exact_quote_or_near,answer_substring,490655,,,,"lis'i açtırmayacaktır. Buna nazaran, Milli Meclis'in hariçte toplanmasına kanunen imkân kalmayıp İstanbul'da toplanması arz olunan sakıncalara rağmen zaruret hükmüne girmiş bulunuyor. Değerli mebuslar İstanbul'a gitmekte tereddüt gösterip hariçte kendiliklerinden toplandıkları takdirde, vücuda gelecek bu toplantı bittabi Milli Meclis'in malum olan kanun yapma mahiyeti şeklinde olamaz. Belki milletin mevcudiyetini, emellerini, bağımsızlığını temsil edebilecek ve mukadderatı hakkında verilecek hükümleri eleştirebilecek ve millete dayanarak reddedebilecek milli bir toplantı şeklinde olabilir. Bu takdirde, Milli Meclis de bittabi İstanbul'da toplanmamaya mahküm kalır. Bu hareket tarzının, hükümetin itirazına ve aleyhinde zorlayıcı tedbirler almasına ve neticede milletle merkezi hükümet arasında münasebetlerin kesilmesine sebep olması da hatıra gelmektedir. Mebusların bir kısmının İstanbul'a gitmesi ise, bu husustaki sakıncayı artırabilir. Anadolu ve Rumeli Müdafaai Hukuk Cemiyeti, yukarıda ortaya konulan bütün hususları nazarı dikkat ve münakaşadan geçirdikten sonra, Milli Meclis'in İstanbul'da toplanması zaruretine karşı, vaziyetten bütün mebusları haberdar ederek her birinin fikir ve görüşünü almayı vazife saymıştır. Bundan başka, İstanbul'da Milli Meclis'e dahil olmadan "
305,Bağlam: Harbiye Nazırı Cemal Paşa Hazretleri'ne C. 4/5.11.1919 - Bu bağlamda sayılan 2. madde nedir?,Toplanma mahalli hakkındaki görüşte hükümetin sebatında isabet veya isabetsizlik olduğunu zaman ve vakalar ispat edecektir. Bu konudaki son fikirlerimizin merkezlerden alınacak cevaplar üzerine arz edileceğini bildirmiştik,exact_quote_or_near,answer_substring,491708,,,,"kaşadan geçirdikten sonra, Milli Meclis'in İstanbul'da toplanması zaruretine karşı, vaziyetten bütün mebusları haberdar ederek her birinin fikir ve görüşünü almayı vazife saymıştır. Bundan başka, İstanbul'da Milli Meclis'e dahil olmadan evvel, değerli mebusların, toplanma kolaylığı nazarı dikkate alınarak bazı mevkilerde toplanıp aşağıdaki hususları görüşmeleri ve müzakerelerin neticelerini birleştirmek maksadıyla Heyeti Temsiliye'ye bildirmeleri lüzumlu gö"
306,Bağlam: Harbiye Nazırı Cemal Paşa Hazretleri'ne C. 4/5.11.1919 - Bu bağlamda sayılan 3. madde nedir?,"Milli teşkilat namına hükümet işlerine nerede ve kimin tarafından müdahale edilmişse derhal bildirilmelidir ki, icap eden muameleye girişmek mümkün olsun. Ancak, Dahiliye Nazırı Paşa Hazretleri'nin şüphe ilham edebilecek tarzdaki muamelelerine yüksek nazarı dikkatlerini çekmeye lüzum görürüz, Efendim",exact_quote_or_near,answer_substring,491932,,,,"ahil olmadan evvel, değerli mebusların, toplanma kolaylığı nazarı dikkate alınarak bazı mevkilerde toplanıp aşağıdaki hususları görüşmeleri ve müzakerelerin neticelerini birleştirmek maksadıyla Heyeti Temsiliye'ye bildirmeleri lüzumlu görülmüştür. Görüşülecek hususlar şunlardır: a) İstanbul'da toplanma zaruretine karşı İstanbul'da ve haricen bütün vatanda alınması lazım gelen tedbirler ve tertibat; b) Meclisi Mebusan'da vatanın bütünlüğünü ve devlet ve milletin bağımsızlığını kurtarmaktan ibaret olan gayeyi muhafaza ve müdafaa için"
307,Bağlam: C.8.11.1919 tarih ve 8084 numara. Dahiliye Nazırı Paşa Hazretleri'nin şüphe ilham eden fiil ve hareketlerinden hatıra gelenler aşağıda arz olunur: - Bu bağlamda sayılan 1. madde nedir?,"Ankara gibi bazı vilayetlerde, üst seviyedeki mülki memurlan telgraf başına çağırtarak Ferit Paşa kabinesi aleyhinde milli harekât esnasındaki icraat müteşebbislerinin ahvalini, ithamların sebeplerini, kanuna uygunluk derecesini tehditkâr bir surette soruşturmak",exact_quote_or_near,answer_substring,497531,,,,"Ankara valisi sayılmaktadır. Fakat arz ettiğim noktadaki şüphe ve zan ortadan kaldırılıncaya kadar, adı geçen valinin izinden istifadeye devam eylemesi en hayırlı şekil olarak kabul olunmalıdır. Polis Müdüriyetinin halen Nurettin Bey gibi bir zat elinde bulunmakta olması, zatı devletinizin de bu pek mühim noktaya karşı lakayt davranmakta olduğunuza dair bir fikir vermektedir. Halbuki, bu müsamahanın neticesi hem hükümete, hem de milli teşkilata zararlı olacaktır. Heyeti Temsiliye'mizin milli te"
308,Bağlam: C.8.11.1919 tarih ve 8084 numara. Dahiliye Nazırı Paşa Hazretleri'nin şüphe ilham eden fiil ve hareketlerinden hatıra gelenler aşağıda arz olunur: - Bu bağlamda sayılan 2. madde nedir?,"Uzun müddet yataklık hasta iken tifodan vefat eden Tokat Mutasarrıfının ölüm sebebinin, esrarengiz bir vaka kabul edilerek Sivas vilayetinden şifre ile sorulması",exact_quote_or_near,answer_substring,497793,,,,"ta olması, zatı devletinizin de bu pek mühim noktaya karşı lakayt davranmakta olduğunuza dair bir fikir vermektedir. Halbuki, bu müsamahanın neticesi hem hükümete, hem de milli teşkilata zararlı olacaktır. Heyeti Temsiliye'mizin milli teşkilat ve birliği ihlal edecek en ufak bir hale karşı müsamahakâr davranamayacağını elbette mazur görürsünüz. 2. Bozkırhadisesi hakkında, Heyeti Temsiliye tarafınd"
309,Bağlam: C.8.11.1919 tarih ve 8084 numara. Dahiliye Nazırı Paşa Hazretleri'nin şüphe ilham eden fiil ve hareketlerinden hatıra gelenler aşağıda arz olunur: - Bu bağlamda sayılan 3. madde nedir?,"Adliye Nazırı ile birlikte, Balıkesir cephesinden gelen milli heyet ile gizli görüşmeleri esnasında Adliye Nazırı'nın milli harekât reisleri aleyhinde icraata imkân olup olmadığını, adı geçenin yanında söz konusu edebilmesi",exact_quote_or_near,answer_substring,497956,,,," hem de milli teşkilata zararlı olacaktır. Heyeti Temsiliye'mizin milli teşkilat ve birliği ihlal edecek en ufak bir hale karşı müsamahakâr davranamayacağını elbette mazur görürsünüz. 2. Bozkırhadisesi hakkında, Heyeti Temsiliye tarafından matbuata bir beyanname verilmemiştir. Bunda bir yanlışlık olacaktır. Muhtemeldir ki, bu bildirimler, İradei Milliye gazetesinin istihbaratı olacaktır. Heyeti Temsiliye'nin bir gazeteyi sansüre salahiyeti olmadığı yüksek m"
